record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating
780,2024-11-08,Delhi,Chicken Burger,Fast Food,Non-Veg,140,175,,,Mehfil,Swiggy,3.8
781,2024-05-01,Bangalore,Idli,South Indian,Veg,35,42,,,Cafe Delight,Swiggy,4.5
782,2024-03-18,Chennai,Coffee,Beverage,Veg,33,45,,,Shah Ghouse,Magicpin,4.6
783,2024-08-12,Delhi,Uttapam,South Indian,Veg,82,102,,,Paradise,Magicpin,4.5
784,2024-07-23,Chennai,Grilled Sandwich,Fast Food,Veg,78,121,,,Tasty Corner,Swiggy,4.5
785,2024-04-01,Bangalore,Veg Puff,Bakery,Veg,27,34,,,Paradise,Magicpin,4.6
786,2024-05-08,Mumbai,Veg Biryani,Biryani,Veg,180,297,,,Urban Bites,Swiggy,3.7
787,2024-01-04,Bangalore,Plain Dosa,South Indian,Veg,52,81,,,Paradise,Magicpin,4.0
788,2024-10-19,Bangalore,Grilled Sandwich,Fast Food,Veg,80,100,,,Paradise,Magicpin,4.3
789,2024-10-30,Kolkata,Idli,South Indian,Veg,33,56,,,Cafe Delight,Magicpin,4.2
790,2024-04-21,Hyderabad,Noodles,Street Food,Veg,93,121,,,Food Junction,Zomato,4.3
791,2024-07-22,Kolkata,French Fries,Fast Food,Veg,76,95,,,Street Treats,Swiggy,4.6
792,2024-04-28,Kolkata,Tea,Beverage,Veg,14,18,,,Tasty Corner,Zomato,4.7
793,2024-10-24,Bangalore,Chicken Biryani,Biryani,Non-Veg,243,316,,,Tasty Corner,Swiggy,4.3
794,2024-04-27,Chennai,Coffee,Beverage,Veg,29,35,,,Spice Hub,Swiggy,4.2
795,2024-06-16,Bangalore,Grilled Sandwich,Fast Food,Veg,79,95,,,Pista House,Swiggy,4.1
796,2024-12-23,Delhi,Vada,South Indian,Veg,33,56,,,Shah Ghouse,Magicpin,4.0
797,2024-08-06,Hyderabad,Manchurian,Street Food,Veg,95,162,,,Spice Hub,Swiggy,4.4
798,2024-10-30,Bangalore,Grilled Sandwich,Fast Food,Veg,94,113,,,Street Treats,Swiggy,4.6
799,2024-05-03,Chennai,French Fries,Fast Food,Veg,63,79,,,Paradise,Swiggy,4.5
800,2024-01-19,Bangalore,Tea,Beverage,Veg,13,18,,,Pista House,Swiggy,3.6
801,2024-09-27,Kolkata,Vada,South Indian,Veg,27,46,,,Urban Bites,Zomato,3.9
802,2024-02-15,Mumbai,Grilled Sandwich,Fast Food,Veg,86,120,,,Urban Bites,Swiggy,4.1
803,2024-02-29,Hyderabad,Noodles,Street Food,Veg,84,130,,,Mehfil,Magicpin,4.5
804,2024-06-30,Chennai,Plain Dosa,South Indian,Veg,44,53,,,Food Junction,Magicpin,4.3
805,2024-09-17,Delhi,Chicken Fried Rice,Rice,Non-Veg,131,183,,,Cafe Delight,Magicpin,4.4
806,2024-08-21,Bangalore,Coffee,Beverage,Veg,35,42,,,Mehfil,Zomato,4.5
807,2024-05-05,Delhi,Chicken Burger,Fast Food,Non-Veg,128,179,,,Pista House,Swiggy,3.8
808,2024-07-24,Delhi,Sandwich,Fast Food,Veg,64,90,,,Pista House,Swiggy,3.7
809,2024-10-29,Chennai,Plain Dosa,South Indian,Veg,43,60,,,Tasty Corner,Zomato,3.7
810,2024-02-21,Bangalore,Sandwich,Fast Food,Veg,79,126,,,Shah Ghouse,Zomato,3.6
811,2024-01-13,Hyderabad,Coffee,Beverage,Veg,29,41,,,Urban Bites,Zomato,3.8
812,2024-06-07,Chennai,Plain Dosa,South Indian,Veg,53,77,,,Shah Ghouse,Zomato,3.6
813,2024-01-31,Hyderabad,Veg Biryani,Biryani,Veg,165,280,,,Food Junction,Magicpin,3.9
814,2024-12-16,Delhi,Chicken Burger,Fast Food,Non-Veg,119,143,,,Cafe Delight,Swiggy,4.2
815,2024-07-12,Chennai,Veg Pulao,Rice,Veg,101,126,,,Paradise,Swiggy,4.3
816,2024-09-28,Hyderabad,Idli,South Indian,Veg,35,47,,,Cafe Delight,Magicpin,3.8
817,2024-12-13,Hyderabad,Pani Puri,Street Food,Veg,29,41,,,Urban Bites,Swiggy,4.6
818,2024-04-01,Bangalore,Tea,Beverage,Veg,13,16,,,Paradise,Magicpin,3.7
819,2024-11-17,Chennai,Noodles,Street Food,Veg,91,123,,,Mehfil,Swiggy,3.7
820,2024-03-11,Hyderabad,Veg Burger,Fast Food,Veg,76,103,,,Cafe Delight,Magicpin,4.4
821,2024-01-15,Mumbai,Uttapam,South Indian,Veg,83,124,,,Tasty Corner,Magicpin,4.7
822,2024-09-17,Delhi,Upma,South Indian,Veg,37,56,,,Pista House,Magicpin,4.6
823,2024-10-08,Hyderabad,French Fries,Fast Food,Veg,81,134,,,Mehfil,Swiggy,4.1
824,2024-01-30,Bangalore,Momos,Street Food,Veg,75,101,,,Tasty Corner,Magicpin,4.3
825,2024-11-14,Mumbai,Upma,South Indian,Veg,40,64,,,Street Treats,Swiggy,3.6
826,2024-08-14,Bangalore,Veg Burger,Fast Food,Veg,75,90,,,Food Junction,Magicpin,4.7
827,2024-01-19,Bangalore,Pani Puri,Street Food,Veg,35,42,,,Food Junction,Swiggy,4.0
828,2024-05-10,Hyderabad,Veg Biryani,Biryani,Veg,135,209,,,Spice Hub,Zomato,4.8
829,2024-04-02,Delhi,Momos,Street Food,Veg,82,123,,,Shah Ghouse,Swiggy,4.8
830,2024-03-04,Chennai,Coffee,Beverage,Veg,29,46,,,Urban Bites,Swiggy,4.7
831,2024-04-28,Chennai,Veg Puff,Bakery,Veg,28,39,,,Pista House,Swiggy,3.7
832,2024-06-23,Chennai,Sandwich,Fast Food,Veg,61,79,,,Shah Ghouse,Swiggy,4.0
833,2024-09-20,Hyderabad,Uttapam,South Indian,Veg,65,78,,,Tasty Corner,Magicpin,4.6
834,2024-01-10,Delhi,Masala Dosa,South Indian,Veg,78,98,,,Tasty Corner,Magicpin,4.1
835,2024-05-22,Mumbai,Idli,South Indian,Veg,34,49,,,Street Treats,Magicpin,4.1
836,2024-07-06,Kolkata,Chicken Burger,Fast Food,Non-Veg,131,216,,,Cafe Delight,Magicpin,4.5
837,2024-01-03,Chennai,Veg Biryani,Biryani,Veg,155,186,,,Tasty Corner,Swiggy,3.7
838,2024-04-19,Hyderabad,Fried Rice,Rice,Veg,113,192,,,Food Junction,Zomato,4.0
839,2024-01-23,Bangalore,Idli,South Indian,Veg,36,58,,,Spice Hub,Zomato,3.8
840,2024-05-23,Bangalore,Upma,South Indian,Veg,43,73,,,Street Treats,Magicpin,4.3
841,2024-10-22,Kolkata,Veg Burger,Fast Food,Veg,73,124,,,Mehfil,Zomato,4.5
842,2024-05-09,Kolkata,Fried Rice,Rice,Veg,107,182,,,Pista House,Zomato,4.0
843,2024-05-19,Mumbai,Masala Dosa,South Indian,Veg,81,117,,,Urban Bites,Swiggy,3.9
844,2024-06-20,Chennai,Paneer Biryani,Biryani,Veg,194,291,,,Mehfil,Magicpin,4.2
845,2024-05-30,Kolkata,Coffee,Beverage,Veg,32,54,,,Cafe Delight,Swiggy,4.5
846,2024-08-29,Hyderabad,Sandwich,Fast Food,Veg,79,115,,,Shah Ghouse,Zomato,4.5
847,2024-06-25,Hyderabad,Veg Biryani,Biryani,Veg,141,197,,,Urban Bites,Swiggy,4.0
848,2024-02-10,Bangalore,Fried Rice,Rice,Veg,110,132,,,Shah Ghouse,Magicpin,4.7
849,2024-09-18,Chennai,Manchurian,Street Food,Veg,81,138,,,Spice Hub,Zomato,4.3
850,2024-12-24,Chennai,Vada,South Indian,Veg,30,48,,,Paradise,Magicpin,3.9
851,2024-05-20,Chennai,Masala Dosa,South Indian,Veg,71,96,,,Pista House,Magicpin,3.9
852,2024-11-30,Bangalore,Idli,South Indian,Veg,30,44,,,Paradise,Magicpin,3.8
853,2024-09-19,Chennai,Fried Rice,Rice,Veg,102,138,,,Tasty Corner,Zomato,4.5
854,2024-01-26,Bangalore,Pani Puri,Street Food,Veg,33,53,,,Cafe Delight,Zomato,3.9
855,2024-06-02,Mumbai,Masala Dosa,South Indian,Veg,68,85,,,Pista House,Zomato,4.4
856,2024-04-13,Kolkata,French Fries,Fast Food,Veg,77,100,,,Mehfil,Swiggy,4.2
857,2024-08-02,Mumbai,French Fries,Fast Food,Veg,74,100,,,Street Treats,Magicpin,4.2
858,2024-12-14,Delhi,Vada,South Indian,Veg,33,46,,,Spice Hub,Magicpin,4.0
859,2024-09-16,Mumbai,Chicken Fried Rice,Rice,Non-Veg,136,224,,,Urban Bites,Swiggy,3.8
860,2024-08-11,Bangalore,Plain Dosa,South Indian,Veg,42,55,,,Mehfil,Zomato,4.4
861,2024-03-01,Bangalore,Plain Dosa,South Indian,Veg,44,57,,,Urban Bites,Magicpin,3.7
862,2024-07-11,Mumbai,French Fries,Fast Food,Veg,79,111,,,Cafe Delight,Magicpin,4.2
863,2024-08-18,Delhi,Idli,South Indian,Veg,31,45,,,Street Treats,Magicpin,4.5
864,2024-10-30,Mumbai,Grilled Sandwich,Fast Food,Veg,91,123,,,Cafe Delight,Zomato,4.6
865,2024-01-02,Kolkata,Veg Burger,Fast Food,Veg,79,95,,,Mehfil,Swiggy,4.1
866,2024-03-18,Delhi,Momos,Street Food,Veg,86,125,,,Paradise,Swiggy,4.1
867,2024-07-11,Hyderabad,Pani Puri,Street Food,Veg,39,66,,,Street Treats,Swiggy,4.8
868,2024-10-28,Chennai,Momos,Street Food,Veg,71,92,,,Urban Bites,Swiggy,3.8
869,2024-09-05,Delhi,Momos,Street Food,Veg,83,124,,,Food Junction,Swiggy,3.8
870,2024-07-08,Hyderabad,Veg Pulao,Rice,Veg,106,148,,,Cafe Delight,Swiggy,4.1
871,2024-07-20,Mumbai,Paneer Biryani,Biryani,Veg,186,251,,,Paradise,Swiggy,4.5
872,2024-03-18,Mumbai,Chicken Biryani,Biryani,Non-Veg,210,294,,,Shah Ghouse,Magicpin,4.0
873,2024-01-23,Kolkata,Veg Burger,Fast Food,Veg,79,118,,,Pista House,Magicpin,4.5
874,2024-09-03,Hyderabad,Noodles,Street Food,Veg,79,134,,,Urban Bites,Magicpin,4.7
875,2024-05-10,Bangalore,Manchurian,Street Food,Veg,101,136,,,Cafe Delight,Zomato,4.3
876,2024-06-03,Chennai,Veg Puff,Bakery,Veg,26,38,,,Spice Hub,Magicpin,4.2
877,2024-08-11,Mumbai,Pizza Slice,Fast Food,Veg,88,136,,,Spice Hub,Zomato,3.6
878,2024-11-04,Hyderabad,Paneer Biryani,Biryani,Veg,180,243,,,Food Junction,Magicpin,3.9
879,2024-10-13,Hyderabad,Uttapam,South Indian,Veg,82,102,,,Shah Ghouse,Zomato,4.6
880,2024-06-14,Bangalore,Chicken Fried Rice,Rice,Non-Veg,147,176,,,Pista House,Swiggy,3.7
881,2024-03-10,Bangalore,Chicken Biryani,Biryani,Non-Veg,245,368,,,Spice Hub,Swiggy,4.3
882,2024-02-29,Delhi,Tea,Beverage,Veg,13,18,,,Food Junction,Zomato,4.6
883,2024-05-07,Hyderabad,Veg Biryani,Biryani,Veg,172,241,,,Pista House,Magicpin,4.6
884,2024-04-25,Delhi,Veg Biryani,Biryani,Veg,167,276,,,Tasty Corner,Swiggy,4.4
885,2024-06-20,Hyderabad,Upma,South Indian,Veg,37,57,,,Food Junction,Magicpin,4.8
886,2024-12-04,Hyderabad,Coffee,Beverage,Veg,32,48,,,Spice Hub,Magicpin,4.8
887,2024-11-06,Mumbai,Vada,South Indian,Veg,27,42,,,Street Treats,Magicpin,4.5
888,2024-08-21,Hyderabad,Momos,Street Food,Veg,81,122,,,Street Treats,Magicpin,4.7
889,2024-07-24,Delhi,Manchurian,Street Food,Veg,85,110,,,Cafe Delight,Swiggy,4.1
890,2024-02-04,Mumbai,Upma,South Indian,Veg,43,71,,,Food Junction,Swiggy,4.5
891,2024-05-31,Delhi,Paneer Biryani,Biryani,Veg,190,238,,,Pista House,Swiggy,4.2
892,2024-03-26,Chennai,Sandwich,Fast Food,Veg,68,112,,,Shah Ghouse,Swiggy,3.8
893,2024-10-14,Mumbai,Masala Dosa,South Indian,Veg,64,83,,,Shah Ghouse,Swiggy,4.4
894,2024-04-30,Bangalore,French Fries,Fast Food,Veg,73,110,,,Spice Hub,Zomato,4.5
895,2024-08-19,Bangalore,Idli,South Indian,Veg,29,44,,,Mehfil,Magicpin,4.7
896,2024-04-18,Hyderabad,Fried Rice,Rice,Veg,104,125,,,Tasty Corner,Magicpin,4.4
897,2024-01-28,Hyderabad,Chicken Burger,Fast Food,Non-Veg,151,204,,,Mehfil,Magicpin,4.5
898,2024-03-21,Chennai,Momos,Street Food,Veg,77,112,,,Tasty Corner,Magicpin,3.8
899,2024-04-24,Chennai,Veg Biryani,Biryani,Veg,166,257,,,Food Junction,Magicpin,3.9
900,2024-10-23,Delhi,Tea,Beverage,Veg,15,22,,,Mehfil,Zomato,4.3
901,2024-05-23,Chennai,Pizza Slice,Fast Food,Veg,86,125,,,Street Treats,Swiggy,3.8
902,2024-07-29,Bangalore,Veg Burger,Fast Food,Veg,77,127,,,Spice Hub,Swiggy,3.8
903,2024-09-18,Bangalore,French Fries,Fast Food,Veg,62,105,,,Tasty Corner,Swiggy,4.6
904,2024-07-09,Mumbai,Tea,Beverage,Veg,14,22,,,Cafe Delight,Swiggy,3.7
905,2024-04-27,Hyderabad,Grilled Sandwich,Fast Food,Veg,79,111,,,Pista House,Zomato,4.6
906,2024-11-19,Chennai,Pizza Slice,Fast Food,Veg,93,140,,,Paradise,Zomato,4.2
907,2024-01-15,Mumbai,Plain Dosa,South Indian,Veg,42,61,,,Mehfil,Swiggy,4.6
908,2024-04-30,Mumbai,Paneer Biryani,Biryani,Veg,191,258,,,Mehfil,Zomato,4.6
909,2024-03-13,Bangalore,Coffee,Beverage,Veg,36,59,,,Spice Hub,Swiggy,3.8
910,2024-10-15,Bangalore,Fried Rice,Rice,Veg,109,185,,,Mehfil,Swiggy,4.5
911,2024-04-30,Chennai,Veg Pulao,Rice,Veg,133,180,,,Pista House,Zomato,4.3
912,2024-11-11,Chennai,Veg Puff,Bakery,Veg,25,39,,,Food Junction,Zomato,4.5
913,2024-07-21,Mumbai,Veg Pulao,Rice,Veg,129,213,,,Tasty Corner,Magicpin,4.3
914,2024-12-09,Mumbai,Paneer Biryani,Biryani,Veg,190,276,,,Tasty Corner,Magicpin,3.9
915,2024-01-25,Delhi,Noodles,Street Food,Veg,74,96,,,Mehfil,Swiggy,4.3
916,2024-12-08,Hyderabad,French Fries,Fast Food,Veg,65,91,,,Tasty Corner,Magicpin,4.1
917,2024-02-01,Mumbai,Manchurian,Street Food,Veg,101,162,,,Spice Hub,Swiggy,4.1
918,2024-02-08,Chennai,Upma,South Indian,Veg,34,49,,,Tasty Corner,Magicpin,4.1
919,2024-07-20,Kolkata,Vada,South Indian,Veg,30,44,,,Shah Ghouse,Magicpin,4.1
920,2024-08-04,Chennai,Veg Puff,Bakery,Veg,24,31,,,Street Treats,Swiggy,4.4
921,2024-08-09,Delhi,Pani Puri,Street Food,Veg,32,51,,,Pista House,Swiggy,4.8
922,2024-11-06,Bangalore,Chicken Burger,Fast Food,Non-Veg,126,208,,,Pista House,Swiggy,4.1
923,2024-12-12,Bangalore,Uttapam,South Indian,Veg,81,122,,,Food Junction,Zomato,4.2
924,2024-05-30,Hyderabad,Coffee,Beverage,Veg,33,45,,,Urban Bites,Swiggy,3.8
925,2024-04-07,Mumbai,Pizza Slice,Fast Food,Veg,93,116,,,Street Treats,Magicpin,3.7
926,2024-01-18,Hyderabad,Sandwich,Fast Food,Veg,71,96,,,Pista House,Swiggy,4.5
927,2024-11-06,Kolkata,Uttapam,South Indian,Veg,86,125,,,Shah Ghouse,Magicpin,4.4
928,2024-07-23,Kolkata,Uttapam,South Indian,Veg,75,98,,,Food Junction,Swiggy,3.9
929,2024-08-26,Hyderabad,Veg Burger,Fast Food,Veg,82,115,,,Shah Ghouse,Zomato,3.8
930,2024-09-20,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,151,257,,,Paradise,Swiggy,4.8
931,2024-06-08,Mumbai,Veg Pulao,Rice,Veg,117,199,,,Street Treats,Swiggy,4.2
932,2024-05-13,Chennai,Veg Puff,Bakery,Veg,24,32,,,Cafe Delight,Magicpin,4.5
933,2024-10-01,Delhi,Grilled Sandwich,Fast Food,Veg,85,128,,,Spice Hub,Zomato,3.8
934,2024-01-16,Hyderabad,Chicken Burger,Fast Food,Non-Veg,120,168,,,Street Treats,Swiggy,4.5
935,2024-10-20,Delhi,Upma,South Indian,Veg,44,68,,,Pista House,Magicpin,3.9
936,2024-12-18,Hyderabad,Upma,South Indian,Veg,44,55,,,Pista House,Magicpin,4.1
937,2024-07-08,Bangalore,Uttapam,South Indian,Veg,80,116,,,Street Treats,Magicpin,4.5
938,2024-06-24,Mumbai,Vada,South Indian,Veg,35,52,,,Tasty Corner,Magicpin,4.4
939,2024-06-07,Chennai,Veg Puff,Bakery,Veg,27,43,,,Tasty Corner,Zomato,3.8
940,2024-04-03,Mumbai,French Fries,Fast Food,Veg,67,100,,,Cafe Delight,Zomato,4.6
941,2024-01-04,Hyderabad,Tea,Beverage,Veg,13,20,,,Urban Bites,Magicpin,4.2
942,2024-02-19,Bangalore,Veg Pulao,Rice,Veg,109,174,,,Pista House,Magicpin,4.2
943,2024-11-20,Mumbai,Veg Burger,Fast Food,Veg,85,102,,,Urban Bites,Zomato,4.3
944,2024-01-05,Delhi,Pani Puri,Street Food,Veg,34,42,,,Tasty Corner,Zomato,4.2
945,2024-01-03,Kolkata,Pani Puri,Street Food,Veg,36,61,,,Mehfil,Magicpin,4.2
946,2024-06-10,Bangalore,Chicken Biryani,Biryani,Non-Veg,217,326,,,Mehfil,Magicpin,4.5
947,2024-11-02,Hyderabad,Veg Pulao,Rice,Veg,107,139,,,Spice Hub,Swiggy,4.5
948,2024-08-22,Mumbai,Chicken Burger,Fast Food,Non-Veg,136,170,,,Shah Ghouse,Swiggy,3.8
949,2024-03-28,Delhi,Plain Dosa,South Indian,Veg,50,70,,,Mehfil,Magicpin,3.6
950,2024-10-23,Kolkata,French Fries,Fast Food,Veg,70,116,,,Mehfil,Swiggy,4.1
951,2024-04-25,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,141,233,,,Street Treats,Magicpin,3.8
952,2024-07-25,Mumbai,Manchurian,Street Food,Veg,80,100,,,Food Junction,Swiggy,3.8
953,2024-04-19,Kolkata,Uttapam,South Indian,Veg,72,90,,,Shah Ghouse,Swiggy,4.2
954,2024-12-03,Delhi,Uttapam,South Indian,Veg,74,104,,,Paradise,Swiggy,4.3
955,2024-12-21,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,116,197,,,Tasty Corner,Zomato,3.6
956,2024-12-31,Mumbai,Coffee,Beverage,Veg,32,51,,,Paradise,Zomato,4.4
957,2024-08-14,Hyderabad,Veg Burger,Fast Food,Veg,78,121,,,Pista House,Magicpin,4.7
958,2024-07-26,Delhi,Coffee,Beverage,Veg,30,45,,,Spice Hub,Swiggy,4.3
959,2024-04-29,Delhi,Momos,Street Food,Veg,68,82,,,Tasty Corner,Swiggy,3.9
960,2024-03-15,Hyderabad,Grilled Sandwich,Fast Food,Veg,89,138,,,Food Junction,Magicpin,4.4
961,2024-05-28,Delhi,Upma,South Indian,Veg,37,52,,,Tasty Corner,Magicpin,4.1
962,2024-10-16,Chennai,Tea,Beverage,Veg,14,18,,,Mehfil,Swiggy,4.1
963,2024-01-26,Hyderabad,Manchurian,Street Food,Veg,103,154,,,Cafe Delight,Zomato,4.4
964,2024-04-24,Mumbai,Grilled Sandwich,Fast Food,Veg,79,99,,,Shah Ghouse,Magicpin,4.2
965,2024-10-01,Delhi,Uttapam,South Indian,Veg,75,90,,,Paradise,Zomato,4.5
966,2024-07-01,Bangalore,Veg Biryani,Biryani,Veg,179,268,,,Paradise,Swiggy,3.6
967,2024-11-18,Delhi,Chicken Biryani,Biryani,Non-Veg,193,328,,,Tasty Corner,Zomato,4.4
968,2024-11-02,Bangalore,Veg Pulao,Rice,Veg,113,175,,,Pista House,Magicpin,4.7
969,2024-04-23,Kolkata,Chicken Fried Rice,Rice,Non-Veg,134,221,,,Paradise,Swiggy,3.8
970,2024-08-18,Bangalore,Coffee,Beverage,Veg,35,42,,,Pista House,Magicpin,4.1
971,2024-06-23,Chennai,Grilled Sandwich,Fast Food,Veg,90,130,,,Shah Ghouse,Swiggy,4.0
972,2024-04-04,Bangalore,Plain Dosa,South Indian,Veg,46,62,,,Street Treats,Swiggy,4.6
973,2024-12-19,Bangalore,Pizza Slice,Fast Food,Veg,114,160,,,Cafe Delight,Magicpin,4.7
974,2024-04-07,Delhi,Veg Biryani,Biryani,Veg,146,175,,,Pista House,Zomato,4.3
975,2024-09-30,Bangalore,Veg Burger,Fast Food,Veg,76,125,,,Urban Bites,Swiggy,4.1
976,2024-06-03,Kolkata,Paneer Biryani,Biryani,Veg,175,289,,,Shah Ghouse,Zomato,4.1
977,2024-12-04,Kolkata,French Fries,Fast Food,Veg,73,95,,,Urban Bites,Magicpin,4.6
978,2024-03-23,Hyderabad,Momos,Street Food,Veg,79,122,,,Cafe Delight,Swiggy,4.0
979,2024-08-18,Bangalore,Tea,Beverage,Veg,14,22,,,Mehfil,Zomato,4.1
980,2024-07-12,Kolkata,Plain Dosa,South Indian,Veg,49,78,,,Shah Ghouse,Zomato,4.6
981,2024-02-03,Mumbai,Noodles,Street Food,Veg,86,142,,,Urban Bites,Zomato,4.4
982,2024-08-25,Bangalore,Veg Pulao,Rice,Veg,121,200,,,Spice Hub,Magicpin,3.8
983,2024-09-13,Kolkata,Momos,Street Food,Veg,76,99,,,Mehfil,Zomato,4.8
984,2024-12-02,Delhi,Noodles,Street Food,Veg,95,119,,,Street Treats,Zomato,4.1
985,2024-02-07,Chennai,Noodles,Street Food,Veg,86,146,,,Mehfil,Magicpin,4.7
986,2024-12-03,Mumbai,French Fries,Fast Food,Veg,72,90,,,Cafe Delight,Magicpin,3.9
987,2024-05-23,Delhi,Veg Pulao,Rice,Veg,106,127,,,Food Junction,Zomato,4.4
988,2024-12-01,Mumbai,Coffee,Beverage,Veg,30,50,,,Urban Bites,Swiggy,3.7
989,2024-05-03,Chennai,Veg Burger,Fast Food,Veg,94,113,,,Spice Hub,Zomato,3.9
990,2024-05-25,Mumbai,Vada,South Indian,Veg,34,54,,,Tasty Corner,Swiggy,4.0
991,2024-02-23,Delhi,Paneer Biryani,Biryani,Veg,187,318,,,Paradise,Zomato,4.5
992,2024-10-25,Hyderabad,Upma,South Indian,Veg,37,59,,,Tasty Corner,Zomato,4.0
993,2024-02-28,Bangalore,Masala Dosa,South Indian,Veg,77,116,,,Street Treats,Swiggy,4.2
994,2024-02-07,Bangalore,Upma,South Indian,Veg,36,50,,,Street Treats,Zomato,3.7
995,2024-07-21,Chennai,Uttapam,South Indian,Veg,82,107,,,Paradise,Magicpin,4.0
996,2024-11-22,Hyderabad,Chicken Biryani,Biryani,Non-Veg,203,315,,,Urban Bites,Magicpin,4.4
997,2024-01-27,Bangalore,Paneer Biryani,Biryani,Veg,190,247,,,Shah Ghouse,Magicpin,4.6
998,2024-02-28,Hyderabad,Pizza Slice,Fast Food,Veg,109,147,,,Street Treats,Magicpin,4.3
999,2024-04-30,Bangalore,Pizza Slice,Fast Food,Veg,98,162,,,Cafe Delight,Zomato,3.9
1000,2024-04-20,Kolkata,Veg Biryani,Biryani,Veg,156,218,,,Food Junction,Magicpin,4.1
1001,2024-10-19,Bangalore,Vada,South Indian,Veg,35,58,,,Street Treats,Swiggy,4.1
1002,2024-01-31,Chennai,Veg Biryani,Biryani,Veg,157,204,,,Mehfil,Zomato,4.0
1003,2024-03-14,Bangalore,Chicken Biryani,Biryani,Non-Veg,229,309,,,Spice Hub,Swiggy,4.4
1004,2024-07-23,Chennai,Veg Pulao,Rice,Veg,128,186,,,Urban Bites,Zomato,3.9
1005,2024-09-03,Hyderabad,Veg Pulao,Rice,Veg,109,147,,,Mehfil,Magicpin,4.6
1006,2024-08-13,Hyderabad,Veg Biryani,Biryani,Veg,137,212,,,Spice Hub,Swiggy,3.9
1007,2024-03-24,Chennai,Coffee,Beverage,Veg,31,37,,,Cafe Delight,Zomato,4.3
1008,2024-06-29,Chennai,Tea,Beverage,Veg,12,19,,,Cafe Delight,Magicpin,3.9
1009,2024-03-28,Delhi,Uttapam,South Indian,Veg,80,124,,,Urban Bites,Swiggy,3.7
1010,2024-10-26,Hyderabad,Pizza Slice,Fast Food,Veg,99,168,,,Pista House,Magicpin,3.9
1011,2024-09-02,Hyderabad,Sandwich,Fast Food,Veg,72,90,,,Street Treats,Swiggy,4.8
1012,2024-10-17,Hyderabad,Masala Dosa,South Indian,Veg,69,107,,,Tasty Corner,Swiggy,4.4
1013,2024-09-14,Mumbai,Chicken Fried Rice,Rice,Non-Veg,148,192,,,Tasty Corner,Zomato,4.5
1014,2024-09-07,Mumbai,Noodles,Street Food,Veg,89,138,,,Food Junction,Magicpin,4.2
1015,2024-09-24,Bangalore,Masala Dosa,South Indian,Veg,80,132,,,Paradise,Swiggy,4.6
1016,2024-03-09,Chennai,Idli,South Indian,Veg,33,45,,,Cafe Delight,Swiggy,3.8
1017,2024-07-06,Chennai,Manchurian,Street Food,Veg,89,120,,,Tasty Corner,Swiggy,4.0
1018,2024-08-17,Bangalore,Veg Pulao,Rice,Veg,123,172,,,Cafe Delight,Zomato,4.3
1019,2024-06-14,Bangalore,Paneer Biryani,Biryani,Veg,159,191,,,Urban Bites,Zomato,4.4
1020,2024-03-14,Kolkata,Veg Pulao,Rice,Veg,103,139,,,Cafe Delight,Swiggy,4.1
1021,2024-04-05,Delhi,French Fries,Fast Food,Veg,63,104,,,Paradise,Magicpin,4.5
1022,2024-03-04,Bangalore,Chicken Burger,Fast Food,Non-Veg,122,189,,,Mehfil,Zomato,4.2
1023,2024-12-06,Mumbai,Veg Biryani,Biryani,Veg,145,181,,,Urban Bites,Magicpin,4.7
1024,2024-09-07,Mumbai,Grilled Sandwich,Fast Food,Veg,88,110,,,Spice Hub,Magicpin,3.7
1025,2024-07-22,Bangalore,Fried Rice,Rice,Veg,103,149,,,Tasty Corner,Zomato,4.0
1026,2024-01-27,Chennai,Veg Puff,Bakery,Veg,25,31,,,Cafe Delight,Zomato,4.4
1027,2024-12-02,Chennai,Chicken Fried Rice,Rice,Non-Veg,127,178,,,Cafe Delight,Zomato,3.6
1028,2024-06-17,Kolkata,Fried Rice,Rice,Veg,112,146,,,Paradise,Zomato,4.2
1029,2024-09-01,Delhi,Noodles,Street Food,Veg,78,105,,,Cafe Delight,Zomato,4.6
1030,2024-12-27,Kolkata,Fried Rice,Rice,Veg,113,186,,,Street Treats,Swiggy,3.9
1031,2024-10-18,Kolkata,Veg Biryani,Biryani,Veg,161,225,,,Street Treats,Swiggy,4.2
1032,2024-03-20,Hyderabad,Veg Puff,Bakery,Veg,26,40,,,Pista House,Swiggy,4.4
1033,2024-07-03,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,120,162,,,Spice Hub,Swiggy,3.8
1034,2024-09-04,Hyderabad,Masala Dosa,South Indian,Veg,84,143,,,Spice Hub,Magicpin,4.7
1035,2024-09-27,Bangalore,Pani Puri,Street Food,Veg,34,42,,,Cafe Delight,Zomato,4.6
1036,2024-04-24,Mumbai,Grilled Sandwich,Fast Food,Veg,94,150,,,Paradise,Swiggy,3.9
1037,2024-01-16,Bangalore,Pani Puri,Street Food,Veg,36,61,,,Tasty Corner,Magicpin,4.4
1038,2024-01-15,Bangalore,French Fries,Fast Food,Veg,73,102,,,Spice Hub,Magicpin,4.6
