record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating,review_count,delivery_time,collection_type
628,2025-04-21,Mumbai,Noodles,Street Food,Veg,115,240,124,108,Shah Ghouse,Magicpin,4.9,8274,60,Synthetic
629,2025-11-29,Chennai,Idli,South Indian,Veg,35,43,8,22,Food Junction,Swiggy,4.2,8344,36,Synthetic
630,2025-05-16,Delhi,Chicken Fried Rice,Rice,Non-Veg,171,374,203,119,Paradise,Zomato,3.5,465,56,Synthetic
631,2025-01-27,Mumbai,Uttapam,South Indian,Veg,124,232,108,87,Spice Hub,Zomato,4.2,18017,26,Synthetic
632,2025-08-21,Hyderabad,Fried Rice,Rice,Veg,134,212,77,58,Pista House,Swiggy,4.5,2019,17,Synthetic
633,2025-07-21,Delhi,Veg Burger,Fast Food,Veg,95,172,76,80,Street Treats,Magicpin,4.8,3412,25,Synthetic
634,2025-03-01,Kolkata,Tea,Beverage,Veg,15,35,20,136,Pista House,Magicpin,4.5,10418,27,Synthetic
635,2025-06-15,Mumbai,Upma,South Indian,Veg,53,83,31,58,Urban Bites,Zomato,4.6,2126,41,Synthetic
636,2025-12-12,Delhi,Manchurian,Street Food,Veg,73,91,18,25,Shah Ghouse,Magicpin,4.2,6966,25,Synthetic
637,2025-01-18,Chennai,Manchurian,Street Food,Veg,67,81,14,21,Paradise,Swiggy,4.0,17965,31,Synthetic
638,2025-03-24,Bangalore,Idli,South Indian,Veg,33,41,9,27,Cafe Delight,Swiggy,3.9,8707,31,Synthetic
639,2025-08-04,Kolkata,Upma,South Indian,Veg,60,108,48,80,Cafe Delight,Magicpin,3.7,6199,43,Synthetic
640,2025-09-13,Chennai,Noodles,Street Food,Veg,85,168,83,98,Cafe Delight,Swiggy,4.1,14311,24,Synthetic
641,2025-01-27,Delhi,Sandwich,Fast Food,Veg,56,82,26,46,Street Treats,Swiggy,3.9,3042,38,Synthetic
642,2025-04-05,Mumbai,Plain Dosa,South Indian,Veg,63,109,47,75,Cafe Delight,Zomato,4.1,11183,31,Synthetic
643,2025-07-04,Chennai,Veg Biryani,Biryani,Veg,228,403,175,77,Tasty Corner,Swiggy,4.7,14615,21,Synthetic
644,2025-09-06,Mumbai,Manchurian,Street Food,Veg,88,214,127,145,Mehfil,Swiggy,3.8,12530,57,Synthetic
645,2025-10-24,Kolkata,Uttapam,South Indian,Veg,74,121,47,63,Food Junction,Zomato,3.8,8466,19,Synthetic
646,2025-05-26,Hyderabad,French Fries,Fast Food,Veg,73,145,73,100,Paradise,Swiggy,4.0,14448,42,Synthetic
647,2025-02-22,Chennai,Fried Rice,Rice,Veg,101,242,141,141,Paradise,Magicpin,4.0,7107,40,Synthetic
648,2025-12-05,Hyderabad,Upma,South Indian,Veg,68,155,88,130,Street Treats,Magicpin,3.8,4734,33,Synthetic
649,2025-08-18,Delhi,Momos,Street Food,Veg,124,226,102,83,Street Treats,Magicpin,4.8,13287,23,Synthetic
650,2025-03-18,Chennai,Uttapam,South Indian,Veg,73,119,45,62,Tasty Corner,Zomato,4.2,17872,40,Synthetic
651,2025-12-25,Hyderabad,Masala Dosa,South Indian,Veg,53,87,34,63,Urban Bites,Swiggy,4.6,17413,22,Synthetic
652,2025-03-24,Mumbai,Manchurian,Street Food,Veg,143,276,133,93,Pista House,Zomato,4.8,9227,40,Synthetic
653,2025-12-17,Kolkata,Chicken Biryani,Biryani,Non-Veg,245,516,271,110,Street Treats,Magicpin,4.1,4007,18,Synthetic
654,2025-04-15,Chennai,Idli,South Indian,Veg,48,120,72,149,Mehfil,Swiggy,4.3,5350,33,Synthetic
655,2025-04-04,Delhi,Chicken Fried Rice,Rice,Non-Veg,143,306,163,114,Shah Ghouse,Magicpin,4.6,18662,40,Synthetic
656,2025-07-26,Kolkata,Momos,Street Food,Veg,59,74,15,25,Shah Ghouse,Zomato,4.2,2322,23,Synthetic
657,2025-10-14,Chennai,Veg Pulao,Rice,Veg,164,234,69,42,Shah Ghouse,Swiggy,4.0,14353,36,Synthetic
658,2025-07-03,Delhi,Momos,Street Food,Veg,42,101,59,138,Street Treats,Zomato,4.2,8308,49,Synthetic
659,2025-10-01,Bangalore,Masala Dosa,South Indian,Veg,58,121,63,109,Pista House,Swiggy,3.8,18814,22,Synthetic
660,2025-05-23,Delhi,Chicken Biryani,Biryani,Non-Veg,223,274,51,23,Urban Bites,Magicpin,4.4,9861,30,Synthetic
661,2025-10-20,Hyderabad,Momos,Street Food,Veg,51,100,49,96,Street Treats,Swiggy,3.6,6038,48,Synthetic
662,2025-12-17,Bangalore,Chicken Fried Rice,Rice,Non-Veg,132,223,91,69,Cafe Delight,Zomato,4.1,999,37,Synthetic
663,2025-08-27,Hyderabad,Paneer Biryani,Biryani,Veg,166,279,113,68,Paradise,Swiggy,4.9,11828,40,Synthetic
664,2025-10-20,Kolkata,Grilled Sandwich,Fast Food,Veg,118,275,158,134,Mehfil,Magicpin,4.8,1016,31,Synthetic
665,2025-02-07,Chennai,French Fries,Fast Food,Veg,86,163,77,89,Tasty Corner,Zomato,4.0,793,55,Synthetic
666,2025-11-17,Delhi,French Fries,Fast Food,Veg,81,174,92,113,Food Junction,Magicpin,3.5,15528,49,Synthetic
667,2025-07-24,Hyderabad,Pizza Slice,Fast Food,Veg,180,270,90,50,Spice Hub,Zomato,3.6,2734,23,Synthetic
668,2025-08-02,Hyderabad,Veg Puff,Bakery,Veg,44,95,51,118,Shah Ghouse,Magicpin,3.8,3781,18,Synthetic
669,2025-01-03,Delhi,Pani Puri,Street Food,Veg,25,50,25,101,Mehfil,Swiggy,4.9,19908,28,Synthetic
670,2025-08-15,Bangalore,Masala Dosa,South Indian,Veg,110,159,49,44,Food Junction,Zomato,4.6,3119,23,Synthetic
671,2025-09-28,Bangalore,Vada,South Indian,Veg,41,62,20,50,Pista House,Swiggy,4.5,6480,26,Synthetic
672,2025-03-21,Chennai,Noodles,Street Food,Veg,90,149,59,66,Spice Hub,Magicpin,3.8,7870,32,Synthetic
673,2025-08-01,Mumbai,Uttapam,South Indian,Veg,127,278,151,119,Urban Bites,Swiggy,4.4,17472,51,Synthetic
674,2025-05-19,Hyderabad,Idli,South Indian,Veg,47,103,56,118,Tasty Corner,Magicpin,4.2,7631,41,Synthetic
675,2025-06-21,Bangalore,Vada,South Indian,Veg,33,52,19,59,Mehfil,Magicpin,4.4,13134,53,Synthetic
676,2025-09-27,Kolkata,Noodles,Street Food,Veg,74,157,83,112,Cafe Delight,Zomato,3.8,17500,56,Synthetic
677,2025-09-07,Mumbai,Idli,South Indian,Veg,50,78,28,56,Mehfil,Magicpin,3.7,946,59,Synthetic
678,2025-12-14,Mumbai,French Fries,Fast Food,Veg,121,195,74,61,Street Treats,Swiggy,3.6,9082,43,Synthetic
679,2025-10-12,Kolkata,Veg Burger,Fast Food,Veg,125,214,89,72,Shah Ghouse,Magicpin,3.6,14661,17,Synthetic
680,2025-10-31,Chennai,Manchurian,Street Food,Veg,67,148,82,122,Food Junction,Zomato,3.5,3990,54,Synthetic
681,2025-08-30,Chennai,Chicken Biryani,Biryani,Non-Veg,241,539,298,124,Food Junction,Swiggy,4.8,4207,20,Synthetic
682,2025-09-20,Mumbai,Vada,South Indian,Veg,22,39,16,74,Paradise,Swiggy,4.2,10239,54,Synthetic
683,2025-08-06,Bangalore,Plain Dosa,South Indian,Veg,49,86,38,77,Tasty Corner,Magicpin,4.9,7744,46,Synthetic
684,2025-05-20,Hyderabad,Upma,South Indian,Veg,36,66,30,82,Urban Bites,Magicpin,4.3,15736,39,Synthetic
685,2025-12-07,Mumbai,Idli,South Indian,Veg,25,35,10,39,Tasty Corner,Swiggy,3.6,19415,44,Synthetic
686,2025-12-01,Delhi,Chicken Fried Rice,Rice,Non-Veg,135,166,31,23,Street Treats,Magicpin,4.9,7410,52,Synthetic
687,2025-07-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,91,159,68,75,Tasty Corner,Swiggy,3.8,2475,34,Synthetic
688,2025-10-31,Kolkata,Veg Pulao,Rice,Veg,126,204,78,62,Pista House,Zomato,4.1,6678,49,Synthetic
689,2025-02-02,Kolkata,Chicken Biryani,Biryani,Non-Veg,312,481,169,54,Cafe Delight,Zomato,4.4,11199,15,Synthetic
690,2025-06-19,Hyderabad,Pizza Slice,Fast Food,Veg,82,168,86,105,Paradise,Swiggy,3.9,14026,35,Synthetic
691,2025-10-13,Mumbai,Veg Biryani,Biryani,Veg,149,308,159,106,Urban Bites,Zomato,4.5,10588,19,Synthetic
692,2025-12-25,Chennai,Veg Burger,Fast Food,Veg,136,316,180,132,Mehfil,Zomato,4.4,12547,20,Synthetic
693,2025-10-30,Delhi,Fried Rice,Rice,Veg,82,112,30,36,Mehfil,Zomato,4.7,18310,26,Synthetic
694,2025-05-22,Delhi,Plain Dosa,South Indian,Veg,54,110,56,105,Tasty Corner,Swiggy,4.5,4224,46,Synthetic
695,2025-12-14,Mumbai,Vada,South Indian,Veg,37,46,9,24,Paradise,Swiggy,4.9,488,45,Synthetic
696,2025-12-15,Bangalore,Coffee,Beverage,Veg,24,50,26,110,Urban Bites,Zomato,4.2,17247,33,Synthetic
697,2025-11-22,Chennai,Pizza Slice,Fast Food,Veg,136,299,163,120,Food Junction,Magicpin,4.5,8947,33,Synthetic
698,2025-02-21,Mumbai,Veg Biryani,Biryani,Veg,236,572,336,143,Pista House,Zomato,3.7,5975,52,Synthetic
699,2025-06-08,Mumbai,Veg Burger,Fast Food,Veg,143,179,36,25,Street Treats,Zomato,3.9,5341,17,Synthetic
700,2025-03-15,Bangalore,Idli,South Indian,Veg,46,97,51,112,Cafe Delight,Zomato,4.2,15025,46,Synthetic
701,2025-07-23,Bangalore,Idli,South Indian,Veg,51,77,26,52,Cafe Delight,Swiggy,3.8,9723,25,Synthetic
702,2025-01-01,Hyderabad,Momos,Street Food,Veg,132,315,183,139,Tasty Corner,Magicpin,4.3,19025,18,Synthetic
703,2025-01-26,Bangalore,Chicken Biryani,Biryani,Non-Veg,237,443,207,87,Shah Ghouse,Magicpin,3.6,17308,21,Synthetic
704,2025-08-13,Mumbai,Upma,South Indian,Veg,56,81,25,46,Urban Bites,Zomato,3.8,4137,49,Synthetic
705,2025-05-07,Hyderabad,French Fries,Fast Food,Veg,130,290,160,123,Urban Bites,Zomato,4.2,6481,30,Synthetic
706,2025-07-09,Kolkata,Momos,Street Food,Veg,100,224,124,124,Mehfil,Swiggy,4.2,10855,36,Synthetic
707,2025-06-08,Hyderabad,Noodles,Street Food,Veg,118,279,161,137,Pista House,Swiggy,4.5,6150,47,Synthetic
708,2025-12-09,Delhi,Pani Puri,Street Food,Veg,60,73,13,22,Shah Ghouse,Magicpin,3.7,3743,49,Synthetic
709,2025-01-10,Hyderabad,Fried Rice,Rice,Veg,123,158,35,29,Mehfil,Zomato,4.1,13455,46,Synthetic
710,2025-10-02,Delhi,Noodles,Street Food,Veg,150,211,61,41,Pista House,Magicpin,4.8,16420,42,Synthetic
711,2025-09-17,Hyderabad,Vada,South Indian,Veg,37,82,45,121,Spice Hub,Zomato,3.8,13146,31,Synthetic
712,2025-01-15,Mumbai,Grilled Sandwich,Fast Food,Veg,144,290,146,102,Pista House,Zomato,4.5,11924,41,Synthetic
713,2025-09-01,Bangalore,Vada,South Indian,Veg,36,51,14,39,Cafe Delight,Magicpin,3.7,14949,42,Synthetic
714,2025-03-23,Delhi,Sandwich,Fast Food,Veg,107,203,97,90,Pista House,Zomato,3.7,16091,22,Synthetic
715,2025-05-03,Mumbai,Coffee,Beverage,Veg,28,38,11,39,Food Junction,Zomato,3.6,15272,33,Synthetic
716,2025-04-23,Bangalore,Vada,South Indian,Veg,27,63,36,135,Urban Bites,Magicpin,4.6,14987,31,Synthetic
717,2025-07-03,Kolkata,Sandwich,Fast Food,Veg,60,120,59,99,Street Treats,Magicpin,4.8,6156,20,Synthetic
718,2025-05-04,Hyderabad,Pizza Slice,Fast Food,Veg,152,260,109,72,Paradise,Zomato,4.2,697,31,Synthetic
719,2025-09-01,Kolkata,Pani Puri,Street Food,Veg,26,37,11,43,Food Junction,Magicpin,3.9,19050,36,Synthetic
720,2025-10-26,Delhi,Chicken Burger,Fast Food,Non-Veg,164,217,53,33,Urban Bites,Zomato,3.9,9904,54,Synthetic
721,2025-02-06,Mumbai,Uttapam,South Indian,Veg,129,308,179,138,Spice Hub,Zomato,4.3,19808,48,Synthetic
722,2025-09-30,Chennai,Noodles,Street Food,Veg,69,139,70,102,Cafe Delight,Zomato,3.6,16058,25,Synthetic
723,2025-05-12,Chennai,Chicken Fried Rice,Rice,Non-Veg,137,320,183,134,Shah Ghouse,Magicpin,4.2,5743,37,Synthetic
724,2025-01-01,Kolkata,Veg Pulao,Rice,Veg,156,253,97,62,Paradise,Zomato,4.5,15392,18,Synthetic
725,2025-04-17,Mumbai,Chicken Fried Rice,Rice,Non-Veg,127,304,177,140,Paradise,Magicpin,4.1,13134,18,Synthetic
726,2025-04-08,Mumbai,Vada,South Indian,Veg,34,41,7,20,Urban Bites,Zomato,3.8,14744,53,Synthetic
727,2025-12-23,Hyderabad,Veg Puff,Bakery,Veg,31,43,12,40,Food Junction,Swiggy,4.7,18073,34,Synthetic
728,2025-05-26,Chennai,Veg Puff,Bakery,Veg,28,41,13,46,Street Treats,Swiggy,4.0,740,33,Synthetic
729,2025-02-17,Delhi,Chicken Fried Rice,Rice,Non-Veg,162,226,64,39,Spice Hub,Swiggy,3.7,8466,52,Synthetic
730,2025-01-29,Delhi,Sandwich,Fast Food,Veg,51,123,72,141,Shah Ghouse,Magicpin,4.2,3010,48,Synthetic
731,2025-05-11,Mumbai,Paneer Biryani,Biryani,Veg,228,520,292,128,Cafe Delight,Zomato,3.9,5824,55,Synthetic
732,2025-03-13,Kolkata,Veg Puff,Bakery,Veg,39,72,34,87,Shah Ghouse,Swiggy,4.3,360,19,Synthetic
733,2025-12-20,Kolkata,Veg Biryani,Biryani,Veg,234,512,277,119,Cafe Delight,Magicpin,3.6,19525,37,Synthetic
734,2025-04-28,Kolkata,Coffee,Beverage,Veg,58,126,67,115,Mehfil,Zomato,4.0,1759,37,Synthetic
735,2025-03-03,Hyderabad,Chicken Burger,Fast Food,Non-Veg,206,400,195,95,Tasty Corner,Magicpin,4.8,13037,20,Synthetic
736,2025-07-09,Mumbai,Plain Dosa,South Indian,Veg,47,95,47,100,Pista House,Swiggy,3.6,5917,28,Synthetic
737,2025-04-20,Chennai,Fried Rice,Rice,Veg,82,159,77,93,Street Treats,Magicpin,3.7,8469,51,Synthetic
738,2025-06-11,Chennai,Fried Rice,Rice,Veg,150,361,212,142,Paradise,Swiggy,4.3,5829,18,Synthetic
739,2025-03-18,Bangalore,Grilled Sandwich,Fast Food,Veg,82,170,88,107,Pista House,Swiggy,3.5,18146,33,Synthetic
740,2025-01-18,Kolkata,Idli,South Indian,Veg,58,117,60,104,Paradise,Magicpin,4.6,8632,16,Synthetic
741,2025-01-05,Bangalore,Pizza Slice,Fast Food,Veg,125,169,44,35,Shah Ghouse,Magicpin,4.8,16435,18,Synthetic
742,2025-11-05,Delhi,Fried Rice,Rice,Veg,161,334,173,107,Paradise,Zomato,3.7,9187,26,Synthetic
743,2025-08-15,Kolkata,Pizza Slice,Fast Food,Veg,96,186,90,94,Pista House,Swiggy,4.7,4445,19,Synthetic
744,2025-06-12,Hyderabad,Plain Dosa,South Indian,Veg,76,111,35,46,Spice Hub,Swiggy,4.0,4041,43,Synthetic
745,2025-02-25,Delhi,Chicken Biryani,Biryani,Non-Veg,247,428,181,74,Pista House,Zomato,3.7,16401,58,Synthetic
746,2025-10-09,Delhi,Idli,South Indian,Veg,37,69,32,85,Urban Bites,Zomato,4.9,5681,47,Synthetic
747,2025-08-30,Kolkata,Tea,Beverage,Veg,15,27,12,76,Food Junction,Swiggy,3.7,11155,21,Synthetic
748,2025-06-30,Chennai,Idli,South Indian,Veg,49,71,22,45,Urban Bites,Swiggy,4.1,2950,16,Synthetic
749,2025-12-27,Chennai,Tea,Beverage,Veg,23,48,25,111,Cafe Delight,Zomato,3.7,5919,21,Synthetic
750,2025-01-05,Hyderabad,Vada,South Indian,Veg,49,103,54,112,Pista House,Zomato,4.7,11497,34,Synthetic
751,2025-03-01,Kolkata,Uttapam,South Indian,Veg,110,202,93,84,Spice Hub,Swiggy,4.3,15912,30,Synthetic
752,2025-11-21,Chennai,Grilled Sandwich,Fast Food,Veg,138,339,201,146,Paradise,Magicpin,3.7,6168,32,Synthetic
753,2025-03-03,Chennai,Veg Pulao,Rice,Veg,178,314,136,77,Shah Ghouse,Magicpin,4.8,5442,52,Synthetic
754,2025-12-28,Bangalore,Sandwich,Fast Food,Veg,67,96,29,44,Spice Hub,Magicpin,4.7,2266,44,Synthetic
755,2025-07-16,Hyderabad,Momos,Street Food,Veg,101,129,28,28,Shah Ghouse,Swiggy,4.4,723,42,Synthetic
756,2025-07-06,Hyderabad,French Fries,Fast Food,Veg,105,172,66,63,Urban Bites,Magicpin,4.8,8626,15,Synthetic
757,2025-01-11,Kolkata,Idli,South Indian,Veg,56,97,40,71,Shah Ghouse,Magicpin,3.9,17103,34,Synthetic
758,2025-02-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,150,374,224,149,Cafe Delight,Zomato,4.9,2876,43,Synthetic
759,2025-02-24,Chennai,Pani Puri,Street Food,Veg,52,114,62,120,Urban Bites,Magicpin,4.6,11522,57,Synthetic
760,2025-08-07,Bangalore,Paneer Biryani,Biryani,Veg,231,362,131,57,Food Junction,Zomato,4.3,14242,21,Synthetic
761,2025-04-02,Bangalore,Masala Dosa,South Indian,Veg,118,226,108,91,Tasty Corner,Magicpin,4.5,5975,43,Synthetic
762,2025-12-31,Hyderabad,Masala Dosa,South Indian,Veg,60,77,17,28,Urban Bites,Magicpin,3.6,15165,51,Synthetic
763,2025-09-21,Hyderabad,Plain Dosa,South Indian,Veg,75,148,74,98,Tasty Corner,Magicpin,4.7,16420,21,Synthetic
764,2025-06-24,Mumbai,Uttapam,South Indian,Veg,114,141,27,23,Cafe Delight,Zomato,4.1,2229,57,Synthetic
765,2025-12-01,Kolkata,Manchurian,Street Food,Veg,113,209,96,85,Food Junction,Zomato,3.7,18582,37,Synthetic
766,2025-05-15,Hyderabad,Momos,Street Food,Veg,99,204,105,107,Tasty Corner,Magicpin,3.6,10930,30,Synthetic
767,2025-10-01,Kolkata,Sandwich,Fast Food,Veg,97,197,100,104,Street Treats,Zomato,4.1,8151,45,Synthetic
768,2025-07-14,Kolkata,Masala Dosa,South Indian,Veg,112,221,110,98,Spice Hub,Swiggy,4.4,19449,35,Synthetic
769,2025-03-28,Chennai,Coffee,Beverage,Veg,34,70,37,108,Mehfil,Zomato,3.9,6929,57,Synthetic
770,2025-08-15,Hyderabad,Pani Puri,Street Food,Veg,32,78,46,142,Food Junction,Magicpin,4.1,9091,15,Synthetic
771,2025-06-01,Bangalore,Pizza Slice,Fast Food,Veg,127,311,184,145,Mehfil,Zomato,4.4,5433,59,Synthetic
772,2025-09-01,Delhi,Uttapam,South Indian,Veg,77,180,103,134,Shah Ghouse,Magicpin,4.7,10869,29,Synthetic
773,2025-01-10,Mumbai,Sandwich,Fast Food,Veg,53,124,71,134,Food Junction,Zomato,4.2,3652,21,Synthetic
774,2025-03-03,Delhi,Uttapam,South Indian,Veg,69,108,39,56,Food Junction,Zomato,3.8,8162,31,Synthetic
775,2025-09-22,Kolkata,Pani Puri,Street Food,Veg,28,49,21,77,Urban Bites,Swiggy,3.6,19073,39,Synthetic
776,2025-09-10,Hyderabad,Chicken Burger,Fast Food,Non-Veg,109,170,60,55,Shah Ghouse,Swiggy,4.0,9390,52,Synthetic
777,2025-05-17,Hyderabad,Chicken Burger,Fast Food,Non-Veg,92,122,31,33,Street Treats,Swiggy,4.1,17695,56,Synthetic
778,2025-03-10,Delhi,Grilled Sandwich,Fast Food,Veg,88,176,88,100,Urban Bites,Magicpin,4.9,11568,33,Synthetic
779,2025-03-05,Kolkata,Paneer Biryani,Biryani,Veg,238,590,352,148,Urban Bites,Swiggy,4.4,13249,48,Synthetic
780,2025-07-21,Bangalore,Pizza Slice,Fast Food,Veg,151,296,144,95,Urban Bites,Magicpin,4.4,17659,20,Synthetic
781,2025-02-06,Bangalore,Pizza Slice,Fast Food,Veg,141,267,125,89,Spice Hub,Swiggy,4.6,3835,46,Synthetic
782,2025-12-01,Mumbai,Noodles,Street Food,Veg,60,91,31,52,Food Junction,Magicpin,3.8,18929,49,Synthetic
783,2025-01-19,Mumbai,Veg Biryani,Biryani,Veg,189,388,199,105,Pista House,Zomato,4.1,16653,25,Synthetic
784,2025-10-19,Chennai,Chicken Fried Rice,Rice,Non-Veg,175,329,154,88,Shah Ghouse,Zomato,4.3,1881,36,Synthetic
785,2025-05-07,Kolkata,Veg Puff,Bakery,Veg,47,108,62,131,Spice Hub,Zomato,3.7,4085,59,Synthetic
786,2025-10-14,Delhi,Tea,Beverage,Veg,24,38,14,60,Paradise,Swiggy,4.5,705,52,Synthetic
787,2025-10-09,Chennai,Noodles,Street Food,Veg,140,246,106,76,Urban Bites,Zomato,4.1,16434,54,Synthetic
788,2025-07-26,Mumbai,Pani Puri,Street Food,Veg,26,55,29,109,Spice Hub,Zomato,4.9,6193,43,Synthetic
789,2025-08-23,Chennai,Masala Dosa,South Indian,Veg,106,169,63,59,Shah Ghouse,Zomato,3.7,1731,28,Synthetic
790,2025-02-25,Delhi,Noodles,Street Food,Veg,98,206,108,111,Urban Bites,Zomato,4.8,5237,17,Synthetic
791,2025-10-29,Bangalore,Fried Rice,Rice,Veg,120,157,37,31,Cafe Delight,Zomato,4.4,2901,49,Synthetic
792,2025-03-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,165,325,160,97,Street Treats,Magicpin,3.9,8914,56,Synthetic
793,2025-08-29,Hyderabad,Manchurian,Street Food,Veg,141,239,98,70,Pista House,Swiggy,4.2,1021,37,Synthetic
794,2025-06-12,Kolkata,Plain Dosa,South Indian,Veg,72,107,34,47,Mehfil,Zomato,4.1,15464,34,Synthetic
795,2025-08-19,Kolkata,Grilled Sandwich,Fast Food,Veg,154,195,41,27,Cafe Delight,Magicpin,4.0,19126,59,Synthetic
796,2025-07-02,Chennai,Veg Burger,Fast Food,Veg,120,253,133,111,Tasty Corner,Zomato,4.2,7326,28,Synthetic
797,2025-07-08,Hyderabad,Chicken Biryani,Biryani,Non-Veg,194,392,199,103,Shah Ghouse,Magicpin,4.5,5841,17,Synthetic
798,2025-02-15,Delhi,French Fries,Fast Food,Veg,133,290,157,118,Street Treats,Zomato,4.8,1036,21,Synthetic
799,2025-03-17,Chennai,Manchurian,Street Food,Veg,168,384,216,128,Street Treats,Swiggy,4.8,9294,45,Synthetic
800,2025-12-08,Bangalore,French Fries,Fast Food,Veg,66,104,38,58,Mehfil,Magicpin,4.8,2260,24,Synthetic
801,2025-06-12,Mumbai,Grilled Sandwich,Fast Food,Veg,95,141,46,48,Pista House,Magicpin,4.3,1836,27,Synthetic
802,2025-11-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,209,335,127,61,Food Junction,Zomato,3.7,176,20,Synthetic
803,2025-06-02,Mumbai,Grilled Sandwich,Fast Food,Veg,109,175,66,60,Spice Hub,Swiggy,3.5,14788,47,Synthetic
804,2025-12-16,Chennai,Pani Puri,Street Food,Veg,29,64,35,120,Urban Bites,Magicpin,4.8,10762,24,Synthetic
805,2025-11-05,Delhi,Chicken Burger,Fast Food,Non-Veg,101,202,101,100,Urban Bites,Swiggy,4.6,1208,42,Synthetic
806,2025-10-07,Delhi,Noodles,Street Food,Veg,70,129,59,84,Urban Bites,Zomato,3.6,18464,60,Synthetic
807,2025-11-17,Mumbai,Fried Rice,Rice,Veg,124,154,30,24,Street Treats,Magicpin,3.9,13807,50,Synthetic
808,2025-02-15,Hyderabad,Pani Puri,Street Food,Veg,27,33,6,21,Urban Bites,Zomato,4.9,8013,21,Synthetic
809,2025-03-05,Bangalore,Manchurian,Street Food,Veg,87,148,61,70,Paradise,Magicpin,3.7,8145,17,Synthetic
810,2025-04-23,Kolkata,Veg Pulao,Rice,Veg,157,253,95,60,Pista House,Magicpin,3.7,5390,34,Synthetic
811,2025-10-27,Chennai,Chicken Fried Rice,Rice,Non-Veg,213,286,73,34,Tasty Corner,Magicpin,3.5,3379,31,Synthetic
812,2025-07-19,Bangalore,Veg Biryani,Biryani,Veg,234,296,62,27,Mehfil,Zomato,3.6,10197,19,Synthetic
813,2025-04-21,Kolkata,French Fries,Fast Food,Veg,88,159,71,81,Street Treats,Magicpin,3.9,628,43,Synthetic
814,2025-08-27,Bangalore,Coffee,Beverage,Veg,45,100,55,123,Cafe Delight,Zomato,4.1,3516,29,Synthetic
815,2025-02-02,Bangalore,Paneer Biryani,Biryani,Veg,238,304,66,28,Paradise,Zomato,4.3,494,60,Synthetic
816,2025-08-02,Mumbai,Veg Puff,Bakery,Veg,22,35,13,61,Shah Ghouse,Zomato,4.6,19195,28,Synthetic
817,2025-10-29,Kolkata,Uttapam,South Indian,Veg,83,175,92,111,Pista House,Zomato,3.9,8228,16,Synthetic
818,2025-01-31,Hyderabad,Fried Rice,Rice,Veg,89,135,46,52,Shah Ghouse,Zomato,4.5,9623,55,Synthetic
819,2025-11-26,Hyderabad,Uttapam,South Indian,Veg,67,164,97,144,Spice Hub,Swiggy,3.7,16694,21,Synthetic
820,2025-05-06,Hyderabad,Uttapam,South Indian,Veg,101,240,139,138,Tasty Corner,Magicpin,4.4,10235,37,Synthetic
821,2025-11-04,Kolkata,Veg Burger,Fast Food,Veg,150,302,152,102,Tasty Corner,Swiggy,3.7,16871,56,Synthetic
822,2025-01-08,Bangalore,Uttapam,South Indian,Veg,92,114,22,24,Shah Ghouse,Zomato,4.5,11210,60,Synthetic
823,2025-02-11,Bangalore,Pani Puri,Street Food,Veg,48,116,69,144,Pista House,Zomato,4.3,18066,41,Synthetic
824,2025-08-12,Hyderabad,Manchurian,Street Food,Veg,171,262,92,54,Food Junction,Zomato,4.4,3593,45,Synthetic
825,2025-08-05,Delhi,Veg Pulao,Rice,Veg,175,253,78,45,Paradise,Magicpin,4.7,13458,36,Synthetic
826,2025-02-08,Bangalore,Upma,South Indian,Veg,61,113,52,86,Tasty Corner,Swiggy,3.5,14686,45,Synthetic
827,2025-08-27,Mumbai,Veg Burger,Fast Food,Veg,136,198,62,45,Mehfil,Zomato,3.6,2498,46,Synthetic
828,2025-05-03,Mumbai,Pizza Slice,Fast Food,Veg,92,129,37,40,Paradise,Swiggy,4.6,17288,22,Synthetic
829,2025-10-23,Delhi,Plain Dosa,South Indian,Veg,43,80,37,86,Pista House,Swiggy,4.7,3018,52,Synthetic
830,2025-12-11,Hyderabad,Veg Pulao,Rice,Veg,102,167,65,64,Tasty Corner,Magicpin,3.9,9389,22,Synthetic
831,2025-07-18,Bangalore,Veg Pulao,Rice,Veg,133,177,44,33,Mehfil,Magicpin,4.2,2401,20,Synthetic
832,2025-01-08,Hyderabad,Veg Pulao,Rice,Veg,119,256,137,115,Spice Hub,Magicpin,3.7,13303,16,Synthetic
833,2025-08-28,Kolkata,Uttapam,South Indian,Veg,113,241,128,113,Spice Hub,Zomato,3.6,6957,33,Synthetic
834,2025-04-13,Mumbai,Chicken Burger,Fast Food,Non-Veg,163,226,64,39,Urban Bites,Swiggy,4.6,17760,20,Synthetic
835,2025-07-11,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,209,506,297,142,Urban Bites,Zomato,4.8,11686,23,Synthetic
836,2025-04-19,Bangalore,Chicken Biryani,Biryani,Non-Veg,272,639,367,135,Paradise,Zomato,3.5,15445,43,Synthetic
