record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating
754,2025-12-28,Bangalore,Sandwich,Fast Food,Veg,67,96,29,44,Spice Hub,Magicpin,4.7
755,2025-07-16,Hyderabad,Momos,Street Food,Veg,101,129,28,28,Shah Ghouse,Swiggy,4.4
756,2025-07-06,Hyderabad,French Fries,Fast Food,Veg,105,172,66,63,Urban Bites,Magicpin,4.8
757,2025-01-11,Kolkata,Idli,South Indian,Veg,56,97,40,71,Shah Ghouse,Magicpin,3.9
758,2025-02-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,150,374,224,149,Cafe Delight,Zomato,4.9
759,2025-02-24,Chennai,Pani Puri,Street Food,Veg,52,114,62,120,Urban Bites,Magicpin,4.6
760,2025-08-07,Bangalore,Paneer Biryani,Biryani,Veg,231,362,131,57,Food Junction,Zomato,4.3
761,2025-04-02,Bangalore,Masala Dosa,South Indian,Veg,118,226,108,91,Tasty Corner,Magicpin,4.5
762,2025-12-31,Hyderabad,Masala Dosa,South Indian,Veg,60,77,17,28,Urban Bites,Magicpin,3.6
763,2025-09-21,Hyderabad,Plain Dosa,South Indian,Veg,75,148,74,98,Tasty Corner,Magicpin,4.7
764,2025-06-24,Mumbai,Uttapam,South Indian,Veg,114,141,27,23,Cafe Delight,Zomato,4.1
765,2025-12-01,Kolkata,Manchurian,Street Food,Veg,113,209,96,85,Food Junction,Zomato,3.7
766,2025-05-15,Hyderabad,Momos,Street Food,Veg,99,204,105,107,Tasty Corner,Magicpin,3.6
767,2025-10-01,Kolkata,Sandwich,Fast Food,Veg,97,197,100,104,Street Treats,Zomato,4.1
768,2025-07-14,Kolkata,Masala Dosa,South Indian,Veg,112,221,110,98,Spice Hub,Swiggy,4.4
769,2025-03-28,Chennai,Coffee,Beverage,Veg,34,70,37,108,Mehfil,Zomato,3.9
770,2025-08-15,Hyderabad,Pani Puri,Street Food,Veg,32,78,46,142,Food Junction,Magicpin,4.1
771,2025-06-01,Bangalore,Pizza Slice,Fast Food,Veg,127,311,184,145,Mehfil,Zomato,4.4
772,2025-09-01,Delhi,Uttapam,South Indian,Veg,77,180,103,134,Shah Ghouse,Magicpin,4.7
773,2025-01-10,Mumbai,Sandwich,Fast Food,Veg,53,124,71,134,Food Junction,Zomato,4.2
774,2025-03-03,Delhi,Uttapam,South Indian,Veg,69,108,39,56,Food Junction,Zomato,3.8
775,2025-09-22,Kolkata,Pani Puri,Street Food,Veg,28,49,21,77,Urban Bites,Swiggy,3.6
776,2025-09-10,Hyderabad,Chicken Burger,Fast Food,Non-Veg,109,170,60,55,Shah Ghouse,Swiggy,4.0
777,2025-05-17,Hyderabad,Chicken Burger,Fast Food,Non-Veg,92,122,31,33,Street Treats,Swiggy,4.1
778,2025-03-10,Delhi,Grilled Sandwich,Fast Food,Veg,88,176,88,100,Urban Bites,Magicpin,4.9
779,2025-03-05,Kolkata,Paneer Biryani,Biryani,Veg,238,590,352,148,Urban Bites,Swiggy,4.4
780,2025-07-21,Bangalore,Pizza Slice,Fast Food,Veg,151,296,144,95,Urban Bites,Magicpin,4.4
781,2025-02-06,Bangalore,Pizza Slice,Fast Food,Veg,141,267,125,89,Spice Hub,Swiggy,4.6
782,2025-12-01,Mumbai,Noodles,Street Food,Veg,60,91,31,52,Food Junction,Magicpin,3.8
783,2025-01-19,Mumbai,Veg Biryani,Biryani,Veg,189,388,199,105,Pista House,Zomato,4.1
784,2025-10-19,Chennai,Chicken Fried Rice,Rice,Non-Veg,175,329,154,88,Shah Ghouse,Zomato,4.3
785,2025-05-07,Kolkata,Veg Puff,Bakery,Veg,47,108,62,131,Spice Hub,Zomato,3.7
786,2025-10-14,Delhi,Tea,Beverage,Veg,24,38,14,60,Paradise,Swiggy,4.5
787,2025-10-09,Chennai,Noodles,Street Food,Veg,140,246,106,76,Urban Bites,Zomato,4.1
788,2025-07-26,Mumbai,Pani Puri,Street Food,Veg,26,55,29,109,Spice Hub,Zomato,4.9
789,2025-08-23,Chennai,Masala Dosa,South Indian,Veg,106,169,63,59,Shah Ghouse,Zomato,3.7
790,2025-02-25,Delhi,Noodles,Street Food,Veg,98,206,108,111,Urban Bites,Zomato,4.8
791,2025-10-29,Bangalore,Fried Rice,Rice,Veg,120,157,37,31,Cafe Delight,Zomato,4.4
792,2025-03-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,165,325,160,97,Street Treats,Magicpin,3.9
793,2025-08-29,Hyderabad,Manchurian,Street Food,Veg,141,239,98,70,Pista House,Swiggy,4.2
794,2025-06-12,Kolkata,Plain Dosa,South Indian,Veg,72,107,34,47,Mehfil,Zomato,4.1
795,2025-08-19,Kolkata,Grilled Sandwich,Fast Food,Veg,154,195,41,27,Cafe Delight,Magicpin,4.0
796,2025-07-02,Chennai,Veg Burger,Fast Food,Veg,120,253,133,111,Tasty Corner,Zomato,4.2
797,2025-07-08,Hyderabad,Chicken Biryani,Biryani,Non-Veg,194,392,199,103,Shah Ghouse,Magicpin,4.5
798,2025-02-15,Delhi,French Fries,Fast Food,Veg,133,290,157,118,Street Treats,Zomato,4.8
799,2025-03-17,Chennai,Manchurian,Street Food,Veg,168,384,216,128,Street Treats,Swiggy,4.8
800,2025-12-08,Bangalore,French Fries,Fast Food,Veg,66,104,38,58,Mehfil,Magicpin,4.8
801,2025-06-12,Mumbai,Grilled Sandwich,Fast Food,Veg,95,141,46,48,Pista House,Magicpin,4.3
802,2025-11-24,Bangalore,Chicken Burger,Fast Food,Non-Veg,209,335,127,61,Food Junction,Zomato,3.7
803,2025-06-02,Mumbai,Grilled Sandwich,Fast Food,Veg,109,175,66,60,Spice Hub,Swiggy,3.5
804,2025-12-16,Chennai,Pani Puri,Street Food,Veg,29,64,35,120,Urban Bites,Magicpin,4.8
805,2025-11-05,Delhi,Chicken Burger,Fast Food,Non-Veg,101,202,101,100,Urban Bites,Swiggy,4.6
806,2025-10-07,Delhi,Noodles,Street Food,Veg,70,129,59,84,Urban Bites,Zomato,3.6
807,2025-11-17,Mumbai,Fried Rice,Rice,Veg,124,154,30,24,Street Treats,Magicpin,3.9
808,2025-02-15,Hyderabad,Pani Puri,Street Food,Veg,27,33,6,21,Urban Bites,Zomato,4.9
809,2025-03-05,Bangalore,Manchurian,Street Food,Veg,87,148,61,70,Paradise,Magicpin,3.7
810,2025-04-23,Kolkata,Veg Pulao,Rice,Veg,157,253,95,60,Pista House,Magicpin,3.7
811,2025-10-27,Chennai,Chicken Fried Rice,Rice,Non-Veg,213,286,73,34,Tasty Corner,Magicpin,3.5
812,2025-07-19,Bangalore,Veg Biryani,Biryani,Veg,234,296,62,27,Mehfil,Zomato,3.6
813,2025-04-21,Kolkata,French Fries,Fast Food,Veg,88,159,71,81,Street Treats,Magicpin,3.9
814,2025-08-27,Bangalore,Coffee,Beverage,Veg,45,100,55,123,Cafe Delight,Zomato,4.1
815,2025-02-02,Bangalore,Paneer Biryani,Biryani,Veg,238,304,66,28,Paradise,Zomato,4.3
816,2025-08-02,Mumbai,Veg Puff,Bakery,Veg,22,35,13,61,Shah Ghouse,Zomato,4.6
817,2025-10-29,Kolkata,Uttapam,South Indian,Veg,83,175,92,111,Pista House,Zomato,3.9
818,2025-01-31,Hyderabad,Fried Rice,Rice,Veg,89,135,46,52,Shah Ghouse,Zomato,4.5
819,2025-11-26,Hyderabad,Uttapam,South Indian,Veg,67,164,97,144,Spice Hub,Swiggy,3.7
820,2025-05-06,Hyderabad,Uttapam,South Indian,Veg,101,240,139,138,Tasty Corner,Magicpin,4.4
821,2025-11-04,Kolkata,Veg Burger,Fast Food,Veg,150,302,152,102,Tasty Corner,Swiggy,3.7
822,2025-01-08,Bangalore,Uttapam,South Indian,Veg,92,114,22,24,Shah Ghouse,Zomato,4.5
823,2025-02-11,Bangalore,Pani Puri,Street Food,Veg,48,116,69,144,Pista House,Zomato,4.3
824,2025-08-12,Hyderabad,Manchurian,Street Food,Veg,171,262,92,54,Food Junction,Zomato,4.4
825,2025-08-05,Delhi,Veg Pulao,Rice,Veg,175,253,78,45,Paradise,Magicpin,4.7
826,2025-02-08,Bangalore,Upma,South Indian,Veg,61,113,52,86,Tasty Corner,Swiggy,3.5
827,2025-08-27,Mumbai,Veg Burger,Fast Food,Veg,136,198,62,45,Mehfil,Zomato,3.6
828,2025-05-03,Mumbai,Pizza Slice,Fast Food,Veg,92,129,37,40,Paradise,Swiggy,4.6
829,2025-10-23,Delhi,Plain Dosa,South Indian,Veg,43,80,37,86,Pista House,Swiggy,4.7
830,2025-12-11,Hyderabad,Veg Pulao,Rice,Veg,102,167,65,64,Tasty Corner,Magicpin,3.9
831,2025-07-18,Bangalore,Veg Pulao,Rice,Veg,133,177,44,33,Mehfil,Magicpin,4.2
832,2025-01-08,Hyderabad,Veg Pulao,Rice,Veg,119,256,137,115,Spice Hub,Magicpin,3.7
833,2025-08-28,Kolkata,Uttapam,South Indian,Veg,113,241,128,113,Spice Hub,Zomato,3.6
834,2025-04-13,Mumbai,Chicken Burger,Fast Food,Non-Veg,163,226,64,39,Urban Bites,Swiggy,4.6
835,2025-07-11,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,209,506,297,142,Urban Bites,Zomato,4.8
836,2025-04-19,Bangalore,Chicken Biryani,Biryani,Non-Veg,272,639,367,135,Paradise,Zomato,3.5
837,2025-05-23,Hyderabad,Plain Dosa,South Indian,Veg,44,83,39,89,Urban Bites,Zomato,4.3
838,2025-05-07,Mumbai,Coffee,Beverage,Veg,54,109,55,103,Cafe Delight,Zomato,4.4
839,2025-02-25,Bangalore,Uttapam,South Indian,Veg,104,224,121,117,Shah Ghouse,Zomato,3.7
840,2025-03-04,Kolkata,Plain Dosa,South Indian,Veg,31,63,32,105,Paradise,Magicpin,4.2
841,2025-05-15,Chennai,French Fries,Fast Food,Veg,79,99,20,25,Street Treats,Magicpin,4.4
842,2025-02-25,Chennai,Grilled Sandwich,Fast Food,Veg,112,165,53,47,Cafe Delight,Magicpin,4.4
843,2025-03-10,Kolkata,Chicken Burger,Fast Food,Non-Veg,182,444,263,144,Street Treats,Zomato,3.7
844,2025-02-02,Bangalore,Pani Puri,Street Food,Veg,59,129,71,121,Shah Ghouse,Zomato,4.4
845,2025-07-27,Delhi,Veg Puff,Bakery,Veg,27,53,26,94,Pista House,Zomato,4.8
846,2025-03-03,Hyderabad,Tea,Beverage,Veg,22,32,10,48,Mehfil,Swiggy,4.6
847,2025-07-08,Bangalore,Uttapam,South Indian,Veg,116,212,96,83,Cafe Delight,Magicpin,3.9
848,2025-10-14,Delhi,Tea,Beverage,Veg,24,37,13,51,Mehfil,Zomato,4.9
849,2025-03-27,Bangalore,Fried Rice,Rice,Veg,112,147,35,31,Spice Hub,Zomato,4.6
850,2025-06-24,Hyderabad,Sandwich,Fast Food,Veg,93,171,78,84,Tasty Corner,Zomato,4.7
851,2025-08-31,Delhi,Chicken Fried Rice,Rice,Non-Veg,163,363,201,123,Cafe Delight,Zomato,4.0
852,2025-06-15,Chennai,Coffee,Beverage,Veg,20,42,21,107,Pista House,Swiggy,4.3
853,2025-07-24,Delhi,Vada,South Indian,Veg,31,44,13,42,Cafe Delight,Swiggy,4.0
854,2025-02-17,Delhi,Veg Pulao,Rice,Veg,141,280,140,99,Mehfil,Zomato,3.7
855,2025-02-07,Hyderabad,Idli,South Indian,Veg,51,127,76,148,Street Treats,Magicpin,3.7
856,2025-08-21,Hyderabad,Veg Biryani,Biryani,Veg,224,336,112,50,Pista House,Swiggy,4.6
857,2025-08-08,Hyderabad,Momos,Street Food,Veg,79,167,88,112,Mehfil,Magicpin,4.5
858,2025-10-06,Mumbai,French Fries,Fast Food,Veg,94,232,137,146,Paradise,Zomato,4.8
859,2025-01-19,Hyderabad,Sandwich,Fast Food,Veg,71,91,20,28,Street Treats,Swiggy,4.4
860,2025-12-02,Delhi,Veg Burger,Fast Food,Veg,136,186,50,37,Tasty Corner,Zomato,3.8
861,2025-02-14,Delhi,Plain Dosa,South Indian,Veg,30,66,36,119,Paradise,Swiggy,4.9
862,2025-02-15,Chennai,Plain Dosa,South Indian,Veg,34,49,15,42,Pista House,Swiggy,4.3
863,2025-11-27,Mumbai,Veg Puff,Bakery,Veg,35,55,21,60,Urban Bites,Magicpin,4.6
864,2025-10-08,Chennai,Tea,Beverage,Veg,15,37,22,147,Tasty Corner,Magicpin,4.4
865,2025-12-17,Hyderabad,Masala Dosa,South Indian,Veg,64,158,93,145,Tasty Corner,Swiggy,4.6
866,2025-05-10,Bangalore,Tea,Beverage,Veg,16,22,6,37,Cafe Delight,Magicpin,4.9
867,2025-02-11,Chennai,Vada,South Indian,Veg,33,75,42,129,Shah Ghouse,Swiggy,3.6
868,2025-12-21,Kolkata,Grilled Sandwich,Fast Food,Veg,84,130,46,55,Tasty Corner,Swiggy,4.6
869,2025-02-18,Hyderabad,Pani Puri,Street Food,Veg,26,58,32,127,Food Junction,Zomato,4.5
870,2025-04-18,Chennai,Veg Pulao,Rice,Veg,169,277,108,64,Spice Hub,Magicpin,4.5
871,2025-07-16,Chennai,Sandwich,Fast Food,Veg,60,99,39,65,Shah Ghouse,Zomato,3.7
872,2025-08-11,Chennai,Uttapam,South Indian,Veg,107,263,156,146,Street Treats,Swiggy,3.9
873,2025-04-22,Delhi,Pani Puri,Street Food,Veg,40,77,38,95,Food Junction,Swiggy,4.7
874,2025-01-14,Delhi,Fried Rice,Rice,Veg,135,280,145,108,Food Junction,Swiggy,4.5
875,2025-06-08,Mumbai,French Fries,Fast Food,Veg,121,213,92,76,Cafe Delight,Swiggy,3.6
876,2025-05-21,Mumbai,Manchurian,Street Food,Veg,140,206,66,47,Pista House,Swiggy,4.7
877,2025-04-18,Hyderabad,Veg Puff,Bakery,Veg,38,58,20,54,Paradise,Magicpin,4.3
878,2025-05-11,Chennai,Manchurian,Street Food,Veg,82,132,50,60,Spice Hub,Swiggy,4.0
879,2025-06-26,Mumbai,Fried Rice,Rice,Veg,121,275,154,128,Urban Bites,Magicpin,4.6
880,2025-05-03,Mumbai,Manchurian,Street Food,Veg,166,344,178,108,Mehfil,Swiggy,4.0
881,2025-11-04,Mumbai,Grilled Sandwich,Fast Food,Veg,143,224,80,56,Tasty Corner,Magicpin,4.4
882,2025-04-10,Kolkata,Tea,Beverage,Veg,17,34,18,105,Spice Hub,Zomato,4.6
883,2025-05-24,Bangalore,Grilled Sandwich,Fast Food,Veg,136,313,177,130,Shah Ghouse,Zomato,4.1
884,2025-05-23,Bangalore,Coffee,Beverage,Veg,21,49,28,131,Tasty Corner,Zomato,3.9
885,2025-09-11,Hyderabad,Tea,Beverage,Veg,23,39,16,70,Cafe Delight,Zomato,4.8
886,2025-12-30,Delhi,Paneer Biryani,Biryani,Veg,187,411,224,120,Cafe Delight,Swiggy,4.4
887,2025-05-05,Bangalore,Plain Dosa,South Indian,Veg,67,85,19,28,Urban Bites,Swiggy,3.5
888,2025-12-06,Delhi,Masala Dosa,South Indian,Veg,55,94,39,71,Food Junction,Zomato,3.8
889,2025-03-25,Delhi,Veg Pulao,Rice,Veg,134,194,60,45,Food Junction,Zomato,4.8
890,2025-09-16,Bangalore,Momos,Street Food,Veg,106,262,156,147,Urban Bites,Swiggy,4.7
891,2025-12-21,Mumbai,Manchurian,Street Food,Veg,83,160,77,92,Cafe Delight,Swiggy,3.9
892,2025-06-16,Hyderabad,Coffee,Beverage,Veg,39,94,55,140,Mehfil,Swiggy,3.8
893,2025-02-09,Mumbai,Uttapam,South Indian,Veg,115,278,163,142,Urban Bites,Zomato,4.8
894,2025-05-26,Delhi,Coffee,Beverage,Veg,28,61,33,118,Urban Bites,Zomato,4.4
895,2025-02-18,Chennai,Paneer Biryani,Biryani,Veg,264,413,149,57,Pista House,Zomato,3.8
896,2025-06-04,Mumbai,Veg Biryani,Biryani,Veg,204,303,99,48,Urban Bites,Magicpin,4.2
897,2025-04-14,Delhi,Chicken Burger,Fast Food,Non-Veg,191,349,158,83,Street Treats,Zomato,4.3
898,2025-05-21,Delhi,Masala Dosa,South Indian,Veg,119,228,109,91,Shah Ghouse,Swiggy,3.6
899,2025-05-20,Bangalore,Momos,Street Food,Veg,90,122,32,36,Mehfil,Zomato,3.9
900,2025-09-08,Hyderabad,Noodles,Street Food,Veg,144,223,79,55,Tasty Corner,Zomato,4.8
901,2025-05-31,Kolkata,Paneer Biryani,Biryani,Veg,235,581,347,148,Mehfil,Magicpin,4.7
902,2025-12-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,187,280,93,50,Mehfil,Swiggy,4.8
903,2025-06-29,Kolkata,Chicken Biryani,Biryani,Non-Veg,328,576,247,75,Cafe Delight,Swiggy,3.6
904,2025-11-01,Bangalore,Veg Biryani,Biryani,Veg,177,439,262,148,Tasty Corner,Zomato,3.5
905,2025-01-08,Chennai,Idli,South Indian,Veg,27,44,17,63,Street Treats,Magicpin,4.3
906,2025-09-30,Chennai,Paneer Biryani,Biryani,Veg,174,389,215,124,Tasty Corner,Swiggy,4.4
907,2025-08-06,Kolkata,Tea,Beverage,Veg,17,34,17,98,Spice Hub,Swiggy,3.9
908,2025-02-05,Bangalore,Grilled Sandwich,Fast Food,Veg,75,170,95,127,Spice Hub,Magicpin,4.6
909,2025-04-30,Chennai,Noodles,Street Food,Veg,118,228,111,94,Spice Hub,Magicpin,3.7
910,2025-03-03,Hyderabad,Veg Pulao,Rice,Veg,142,193,51,36,Mehfil,Magicpin,3.6
911,2025-08-07,Mumbai,Veg Puff,Bakery,Veg,34,65,31,93,Shah Ghouse,Magicpin,3.8
912,2025-11-23,Delhi,Chicken Biryani,Biryani,Non-Veg,193,268,75,39,Urban Bites,Magicpin,4.2
913,2025-12-02,Kolkata,Fried Rice,Rice,Veg,122,164,42,34,Cafe Delight,Magicpin,4.3
914,2025-08-14,Kolkata,Paneer Biryani,Biryani,Veg,178,444,266,149,Spice Hub,Swiggy,3.6
915,2025-01-18,Hyderabad,Pani Puri,Street Food,Veg,40,71,32,80,Mehfil,Swiggy,4.7
916,2025-09-30,Mumbai,Veg Burger,Fast Food,Veg,117,168,51,43,Mehfil,Swiggy,3.6
917,2025-02-20,Mumbai,Veg Burger,Fast Food,Veg,131,197,65,50,Urban Bites,Magicpin,3.9
918,2025-04-16,Bangalore,Pizza Slice,Fast Food,Veg,176,301,126,71,Mehfil,Swiggy,3.8
919,2025-11-04,Bangalore,Grilled Sandwich,Fast Food,Veg,106,162,56,53,Cafe Delight,Swiggy,3.8
920,2025-01-22,Delhi,Veg Burger,Fast Food,Veg,114,150,36,31,Cafe Delight,Zomato,3.9
921,2025-11-03,Bangalore,Momos,Street Food,Veg,119,215,96,80,Mehfil,Magicpin,4.0
922,2025-10-14,Mumbai,Masala Dosa,South Indian,Veg,111,143,32,29,Street Treats,Zomato,4.9
923,2025-06-10,Hyderabad,Veg Pulao,Rice,Veg,95,215,120,126,Paradise,Zomato,4.3
924,2025-01-28,Kolkata,Chicken Burger,Fast Food,Non-Veg,181,418,237,131,Food Junction,Swiggy,4.6
925,2025-12-21,Mumbai,Vada,South Indian,Veg,41,53,12,30,Shah Ghouse,Swiggy,4.6
926,2025-01-11,Mumbai,Pani Puri,Street Food,Veg,24,37,14,58,Spice Hub,Magicpin,3.8
927,2025-05-01,Chennai,Paneer Biryani,Biryani,Veg,150,184,34,23,Street Treats,Magicpin,3.9
928,2025-03-14,Chennai,Grilled Sandwich,Fast Food,Veg,73,110,37,50,Shah Ghouse,Magicpin,4.5
929,2025-09-09,Mumbai,Plain Dosa,South Indian,Veg,50,89,39,79,Street Treats,Swiggy,3.6
930,2025-08-03,Bangalore,Uttapam,South Indian,Veg,110,175,65,59,Pista House,Magicpin,3.6
931,2025-12-07,Delhi,Chicken Fried Rice,Rice,Non-Veg,186,323,137,74,Urban Bites,Zomato,4.8
932,2025-10-29,Chennai,Chicken Biryani,Biryani,Non-Veg,203,405,202,100,Urban Bites,Swiggy,4.7
933,2025-10-02,Chennai,Veg Puff,Bakery,Veg,34,76,43,127,Paradise,Swiggy,4.6
934,2025-06-23,Delhi,Tea,Beverage,Veg,14,30,16,109,Pista House,Magicpin,4.9
935,2025-04-11,Hyderabad,Paneer Biryani,Biryani,Veg,184,401,217,118,Pista House,Swiggy,4.4
936,2025-08-23,Chennai,Chicken Biryani,Biryani,Non-Veg,323,680,356,110,Pista House,Swiggy,3.7
937,2025-05-24,Hyderabad,Pani Puri,Street Food,Veg,23,49,26,114,Urban Bites,Zomato,4.4
938,2025-12-24,Bangalore,Chicken Fried Rice,Rice,Non-Veg,144,360,216,149,Tasty Corner,Zomato,4.1
939,2025-01-19,Delhi,Manchurian,Street Food,Veg,163,313,151,92,Street Treats,Zomato,4.1
940,2025-06-25,Hyderabad,Chicken Biryani,Biryani,Non-Veg,266,637,371,140,Mehfil,Zomato,4.5
941,2025-11-24,Delhi,Fried Rice,Rice,Veg,80,126,45,57,Food Junction,Swiggy,4.8
942,2025-10-15,Delhi,Plain Dosa,South Indian,Veg,58,124,65,112,Urban Bites,Magicpin,3.8
943,2025-10-21,Mumbai,Chicken Fried Rice,Rice,Non-Veg,145,362,217,150,Pista House,Swiggy,4.6
944,2025-09-04,Delhi,Momos,Street Food,Veg,124,231,107,86,Food Junction,Swiggy,4.4
945,2025-11-10,Mumbai,Chicken Burger,Fast Food,Non-Veg,171,401,230,134,Spice Hub,Swiggy,4.4
946,2025-10-05,Bangalore,Noodles,Street Food,Veg,66,131,65,98,Spice Hub,Magicpin,3.9
947,2025-10-18,Bangalore,Grilled Sandwich,Fast Food,Veg,93,228,135,146,Shah Ghouse,Magicpin,4.0
948,2025-08-02,Mumbai,Paneer Biryani,Biryani,Veg,247,534,287,116,Tasty Corner,Magicpin,4.6
949,2025-05-31,Mumbai,Chicken Fried Rice,Rice,Non-Veg,204,385,180,88,Urban Bites,Magicpin,4.5
950,2025-05-26,Kolkata,Veg Biryani,Biryani,Veg,221,296,74,34,Shah Ghouse,Swiggy,3.6
951,2025-07-11,Chennai,Idli,South Indian,Veg,46,83,37,79,Paradise,Swiggy,4.7
952,2025-09-18,Hyderabad,French Fries,Fast Food,Veg,103,204,101,98,Food Junction,Zomato,4.1
953,2025-08-23,Chennai,Paneer Biryani,Biryani,Veg,279,566,287,103,Food Junction,Magicpin,3.9
954,2025-08-27,Delhi,Vada,South Indian,Veg,35,66,31,88,Pista House,Swiggy,4.8
955,2025-12-16,Delhi,Manchurian,Street Food,Veg,169,302,133,79,Cafe Delight,Zomato,4.9
956,2025-10-04,Delhi,Veg Biryani,Biryani,Veg,201,410,209,104,Cafe Delight,Zomato,3.6
957,2025-02-07,Delhi,Veg Biryani,Biryani,Veg,218,307,90,41,Shah Ghouse,Swiggy,4.8
958,2025-07-31,Kolkata,Manchurian,Street Food,Veg,148,253,105,71,Street Treats,Magicpin,4.8
959,2025-10-25,Mumbai,French Fries,Fast Food,Veg,108,194,85,79,Food Junction,Zomato,3.7
960,2025-07-01,Mumbai,French Fries,Fast Food,Veg,113,214,102,90,Food Junction,Zomato,3.6
961,2025-06-09,Hyderabad,Noodles,Street Food,Veg,133,249,116,87,Paradise,Swiggy,4.8
962,2025-07-18,Mumbai,Paneer Biryani,Biryani,Veg,276,482,206,75,Mehfil,Magicpin,4.2
963,2025-08-30,Bangalore,Plain Dosa,South Indian,Veg,41,53,11,27,Urban Bites,Magicpin,4.8
964,2025-01-08,Mumbai,Momos,Street Food,Veg,115,189,74,65,Tasty Corner,Magicpin,4.1
965,2025-05-07,Delhi,Chicken Burger,Fast Food,Non-Veg,164,253,89,54,Street Treats,Magicpin,4.9
966,2025-09-14,Chennai,Chicken Burger,Fast Food,Non-Veg,111,167,56,51,Street Treats,Swiggy,4.2
967,2025-03-11,Kolkata,Veg Biryani,Biryani,Veg,138,309,171,124,Shah Ghouse,Swiggy,4.9
968,2025-12-28,Bangalore,Momos,Street Food,Veg,69,96,26,38,Tasty Corner,Zomato,4.7
969,2025-11-05,Mumbai,Chicken Biryani,Biryani,Non-Veg,187,284,98,52,Spice Hub,Swiggy,4.5
970,2025-03-05,Mumbai,Momos,Street Food,Veg,74,91,18,24,Street Treats,Swiggy,4.8
971,2025-02-03,Chennai,Chicken Fried Rice,Rice,Non-Veg,174,424,249,143,Food Junction,Zomato,4.7
972,2025-11-24,Delhi,Fried Rice,Rice,Veg,139,192,53,38,Spice Hub,Zomato,4.8
973,2025-06-19,Mumbai,Masala Dosa,South Indian,Veg,83,119,36,43,Spice Hub,Magicpin,4.4
974,2025-09-03,Bangalore,Idli,South Indian,Veg,42,87,46,109,Pista House,Zomato,3.8
975,2025-09-21,Mumbai,Manchurian,Street Food,Veg,167,239,71,43,Mehfil,Magicpin,4.1
976,2025-06-17,Bangalore,Plain Dosa,South Indian,Veg,46,101,55,119,Food Junction,Swiggy,4.8
977,2025-06-03,Mumbai,Chicken Burger,Fast Food,Non-Veg,110,232,122,111,Street Treats,Swiggy,3.8
978,2025-09-19,Hyderabad,Uttapam,South Indian,Veg,70,125,55,79,Cafe Delight,Zomato,3.7
979,2025-07-12,Hyderabad,Tea,Beverage,Veg,18,37,19,101,Tasty Corner,Magicpin,4.1
980,2025-06-25,Hyderabad,Manchurian,Street Food,Veg,96,181,85,89,Mehfil,Magicpin,3.5
981,2025-11-13,Mumbai,Pani Puri,Street Food,Veg,41,59,18,43,Urban Bites,Swiggy,4.6
982,2025-02-17,Kolkata,Chicken Biryani,Biryani,Non-Veg,260,362,101,39,Mehfil,Zomato,4.0
983,2025-04-29,Delhi,Chicken Fried Rice,Rice,Non-Veg,143,254,111,77,Spice Hub,Zomato,4.3
984,2025-11-19,Kolkata,Pizza Slice,Fast Food,Veg,82,171,89,109,Street Treats,Zomato,4.4
985,2025-10-07,Chennai,Vada,South Indian,Veg,35,54,19,55,Shah Ghouse,Zomato,4.0
986,2025-08-12,Kolkata,Vada,South Indian,Veg,24,45,21,86,Street Treats,Swiggy,4.7
987,2025-10-18,Delhi,Momos,Street Food,Veg,83,205,122,146,Shah Ghouse,Magicpin,3.8
988,2025-11-03,Bangalore,Masala Dosa,South Indian,Veg,70,159,89,127,Paradise,Swiggy,4.3
989,2025-01-31,Kolkata,Masala Dosa,South Indian,Veg,56,139,83,148,Paradise,Magicpin,4.6
990,2025-07-19,Kolkata,Chicken Burger,Fast Food,Non-Veg,98,204,106,107,Urban Bites,Zomato,4.6
991,2025-07-22,Kolkata,Grilled Sandwich,Fast Food,Veg,106,151,45,42,Mehfil,Magicpin,3.6
992,2025-07-31,Delhi,Manchurian,Street Food,Veg,83,183,100,120,Food Junction,Swiggy,4.3
993,2025-09-17,Kolkata,Coffee,Beverage,Veg,29,67,38,133,Tasty Corner,Magicpin,4.3
994,2025-09-28,Kolkata,Sandwich,Fast Food,Veg,54,134,80,150,Tasty Corner,Zomato,3.9
995,2025-11-04,Hyderabad,Pizza Slice,Fast Food,Veg,132,270,137,104,Cafe Delight,Magicpin,4.5
996,2025-12-22,Delhi,Plain Dosa,South Indian,Veg,43,53,10,24,Paradise,Magicpin,3.9
997,2025-09-05,Delhi,Chicken Fried Rice,Rice,Non-Veg,154,233,78,51,Urban Bites,Swiggy,3.5
998,2025-09-15,Kolkata,Paneer Biryani,Biryani,Veg,185,411,226,122,Mehfil,Swiggy,4.1
999,2025-01-23,Mumbai,Pani Puri,Street Food,Veg,24,41,17,72,Pista House,Magicpin,4.0
1000,2025-03-10,Chennai,French Fries,Fast Food,Veg,128,288,160,126,Mehfil,Magicpin,4.8
1001,2025-03-16,Chennai,Tea,Beverage,Veg,19,32,13,69,Street Treats,Zomato,4.0
1002,2025-01-07,Kolkata,Chicken Burger,Fast Food,Non-Veg,169,315,145,86,Food Junction,Zomato,4.0
